 04/06/2020 14:41:47
   RUN    YR MONTH     CAWT  EFFORT
    65  2012     6 1146.303   0.034
    65  2012     7 1107.893   0.033
    65  2012     8 1107.713   0.032
    65  2012     9 1033.636   0.030
    65  2012    10 1007.562   0.029
    65  2012    11 1061.788   0.030
    65  2012    12 1100.613   0.031
    65  2013     1 1091.888   0.037
    65  2013     2 1059.390   0.036
    65  2013     3 1077.001   0.036
    65  2013     4 1019.907   0.034
    65  2013     5 1086.038   0.036
    65  2013     6 1082.531   0.038
    65  2013     7 1157.249   0.040
    65  2013     8 1041.717   0.039
    65  2013     9 1069.551   0.039
    65  2013    10 1091.716   0.041
    65  2013    11 1153.054   0.043
    65  2013    12 1227.329   0.043
    65  2014     1 1232.669   0.037
    65  2014     2 1231.716   0.038
    65  2014     3 1244.095   0.039
    65  2014     4 1219.713   0.039
    65  2014     5 1190.202   0.038
    65  2014     6 1169.522   0.036
    65  2014     7 1306.325   0.041
    65  2014     8 1282.157   0.040
    65  2014     9 1243.475   0.039
    65  2014    10 1233.460   0.039
    65  2014    11 1202.101   0.039
    65  2014    12 1273.348   0.041
    65  2015     1 1325.765   0.036
    65  2015     2 1219.077   0.033
    65  2015     3 1313.762   0.035
    65  2015     4 1177.926   0.031
    65  2015     5 1210.220   0.032
    65  2015     6 1359.329   0.035
    65  2015     7 1298.437   0.035
    65  2015     8 1211.255   0.032
    65  2015     9 1241.945   0.034
    65  2015    10 1230.362   0.033
    65  2015    11 1238.184   0.034
    65  2015    12 1202.188   0.032
    65  2016     1 1213.466   0.032
    65  2016     2 1340.181   0.036
    65  2016     3 1331.483   0.035
    65  2016     4 1320.342   0.035
    65  2016     5 1257.526   0.034
    65  2016     6 1366.101   0.037
    65  2016     7 1303.587   0.035
    65  2016     8 1294.472   0.035
    65  2016     9 1277.726   0.033
    65  2016    10 1320.137   0.034
    65  2016    11 1290.226   0.034
    65  2016    12 1240.457   0.032
    65  2017     1 1338.365   0.036
    65  2017     2 1237.647   0.035
    65  2017     3 1281.034   0.035
    65  2017     4 1179.860   0.033
    65  2017     5 1218.751   0.033
    65  2017     6 1251.579   0.034
    65  2017     7 1207.287   0.032
    65  2017     8 1158.885   0.031
    65  2017     9 1249.571   0.033
    65  2017    10 1159.700   0.031
    65  2017    11 1223.983   0.033
    65  2017    12 1202.414   0.032
    65  2018     1 1308.504   0.036
    65  2018     2 1182.652   0.034
    65  2018     3 1146.691   0.032
    65  2018     4 1080.553   0.032
    65  2018     5 1251.100   0.036
    65  2018     6 1220.276   0.033
    65  2018     7 1101.331   0.032
    65  2018     8 1136.833   0.032
    65  2018     9 1105.605   0.030
    65  2018    10 1125.692   0.032
    65  2018    11 1118.374   0.030
    65  2018    12 1014.483   0.029
    65  2019     1 1081.614   0.035
    65  2019     2 1065.355   0.033
    65  2019     3 1083.971   0.033
    65  2019     4 1047.842   0.033
    65  2019     5 1151.466   0.036
    65  2019     6 1042.803   0.032
    65  2019     7 1107.524   0.033
    65  2019     8  971.539   0.030
    65  2019     9 1003.045   0.031
    65  2019    10 1075.944   0.034
    65  2019    11 1095.053   0.031
    65  2019    12 1068.068   0.033
    66  1990     1  923.427   0.033
    66  1990     2 1072.289   0.035
    66  1990     3 1028.345   0.035
    66  1990     4  999.009   0.034
    66  1990     5 1034.348   0.035
    66  1990     6 1028.685   0.035
    66  1990     7 1028.347   0.034
    66  1990     8 1001.325   0.035
    66  1990     9 1023.714   0.036
    66  1990    10 1056.274   0.035
    66  1990    11 1002.409   0.035
    66  1990    12 1085.735   0.036
    66  1991     1 1102.217   0.038
    66  1991     2 1011.664   0.034
    66  1991     3 1048.960   0.038
    66  1991     4  937.423   0.033
    66  1991     5  919.958   0.031
    66  1991     6 1050.580   0.034
    66  1991     7 1050.581   0.033
    66  1991     8 1007.219   0.033
    66  1991     9 1060.455   0.035
    66  1991    10 1006.189   0.035
    66  1991    11 1036.807   0.035
    66  1991    12 1009.256   0.035
    66  1992     1 1143.222   0.037
    66  1992     2  987.309   0.034
    66  1992     3  951.604   0.033
    66  1992     4  997.741   0.034
    66  1992     5  965.348   0.032
    66  1992     6  984.989   0.034
    66  1992     7 1034.103   0.035
    66  1992     8  994.999   0.033
    66  1992     9 1044.759   0.034
    66  1992    10 1027.209   0.035
    66  1992    11 1076.733   0.036
    66  1992    12 1023.837   0.035
    66  1993     1 1035.975   0.035
    66  1993     2 1025.925   0.034
    66  1993     3  974.313   0.034
    66  1993     4 1121.659   0.038
    66  1993     5 1040.245   0.034
    66  1993     6 1006.949   0.034
    66  1993     7  985.364   0.033
    66  1993     8 1009.249   0.034
    66  1993     9 1034.758   0.035
    66  1993    10 1013.620   0.034
    66  1993    11  942.704   0.032
    66  1993    12 1056.953   0.036
    66  1994     1 1052.963   0.034
    66  1994     2  996.320   0.035
    66  1994     3 1106.267   0.037
    66  1994     4 1006.901   0.033
    66  1994     5  996.475   0.036
    66  1994     6 1194.206   0.039
    66  1994     7 1066.358   0.037
    66  1994     8 1065.295   0.037
    66  1994     9 1070.819   0.039
    66  1994    10 1171.059   0.040
    66  1994    11 1081.939   0.038
    66  1994    12 1090.558   0.039
    66  1995     1 1069.030   0.034
    66  1995     2 1189.602   0.037
    66  1995     3 1105.109   0.035
    66  1995     4 1101.991   0.034
    66  1995     5 1235.220   0.038
    66  1995     6 1049.677   0.033
    66  1995     7 1163.144   0.036
    66  1995     8 1215.245   0.037
    66  1995     9 1087.790   0.034
    66  1995    10 1157.640   0.036
    66  1995    11 1225.149   0.036
    66  1995    12 1090.756   0.034
    66  1996     1 1154.795   0.035
    66  1996     2 1099.431   0.033
    66  1996     3 1162.631   0.035
    66  1996     4 1169.288   0.033
    66  1996     5 1063.793   0.032
    66  1996     6 1047.072   0.031
    66  1996     7  985.955   0.029
    66  1996     8 1057.713   0.031
    66  1996     9 1055.310   0.030
    66  1996    10 1032.680   0.030
    66  1996    11 1143.548   0.031
    66  1996    12 1076.307   0.031
    66  1997     1 1044.097   0.034
    66  1997     2  963.662   0.032
    66  1997     3 1058.156   0.034
    66  1997     4 1017.881   0.032
    66  1997     5  952.917   0.032
    66  1997     6  951.998   0.032
    66  1997     7 1001.269   0.033
    66  1997     8  945.965   0.032
    66  1997     9 1067.217   0.034
    66  1997    10 1042.272   0.033
    66  1997    11  917.196   0.031
    66  1997    12  942.981   0.031
    66  1998     1  957.656   0.033
    66  1998     2  983.577   0.036
    66  1998     3  927.111   0.033
    66  1998     4  937.871   0.033
    66  1998     5  875.399   0.031
    66  1998     6  919.768   0.032
    66  1998     7 1006.676   0.033
    66  1998     8  900.428   0.031
    66  1998     9  926.823   0.031
    66  1998    10 1002.239   0.033
    66  1998    11  895.481   0.031
    66  1998    12  874.433   0.031
    66  1999     1  893.868   0.034
    66  1999     2  852.251   0.033
    66  1999     3  918.195   0.033
    66  1999     4  979.779   0.036
    66  1999     5  869.243   0.032
    66  1999     6  896.092   0.034
    66  1999     7  876.959   0.031
    66  1999     8  924.166   0.034
    66  1999     9  775.009   0.030
    66  1999    10  825.933   0.030
    66  1999    11  828.988   0.031
    66  1999    12  753.744   0.027
    66  2000     1  793.419   0.034
    66  2000     2  755.107   0.032
    66  2000     3  842.367   0.034
    66  2000     4  775.379   0.033
    66  2000     5  786.238   0.033
    66  2000     6  852.980   0.035
    66  2000     7  779.265   0.034
    66  2000     8  738.417   0.032
    66  2000     9  819.276   0.034
    66  2000    10  777.361   0.033
    66  2000    11  930.858   0.039
    66  2000    12  808.218   0.035
    66  2001     1  727.544   0.033
    66  2001     2  804.256   0.035
    66  2001     3  730.479   0.033
    66  2001     4  670.144   0.032
    66  2001     5  813.481   0.036
    66  2001     6  732.725   0.035
    66  2001     7  841.218   0.036
    66  2001     8  871.612   0.041
    66  2001     9  707.143   0.033
    66  2001    10  710.129   0.034
    66  2001    11  753.769   0.036
    66  2001    12  721.730   0.034
    66  2002     1  787.659   0.034
    66  2002     2  773.819   0.036
    66  2002     3  710.859   0.034
    66  2002     4  789.104   0.035
    66  2002     5  824.648   0.038
    66  2002     6  795.416   0.039
    66  2002     7  847.654   0.041
    66  2002     8  890.747   0.042
    66  2002     9  820.657   0.042
    66  2002    10  918.146   0.047
    66  2002    11  895.677   0.047
    66  2002    12  891.033   0.047
    66  2003     1  855.246   0.034
    66  2003     2  953.442   0.037
    66  2003     3  997.094   0.039
    66  2003     4  989.459   0.039
    66  2003     5  973.623   0.039
    66  2003     6 1011.671   0.040
    66  2003     7  911.936   0.037
    66  2003     8 1007.713   0.040
    66  2003     9 1036.129   0.041
    66  2003    10 1052.792   0.040
    66  2003    11  966.003   0.038
    66  2003    12 1143.360   0.044
    66  2004     1 1013.103   0.033
    66  2004     2 1027.328   0.034
    66  2004     3 1020.518   0.035
    66  2004     4  959.185   0.032
    66  2004     5 1008.355   0.034
    66  2004     6  974.164   0.033
    66  2004     7 1057.878   0.032
    66  2004     8  944.861   0.030
    66  2004     9 1074.790   0.032
    66  2004    10  946.865   0.029
    66  2004    11  951.652   0.030
    66  2004    12  972.781   0.032
    66  2005     1 1052.142   0.037
    66  2005     2  920.725   0.032
    66  2005     3  980.430   0.035
    66  2005     4  985.725   0.033
    66  2005     5 1010.425   0.033
    66  2005     6  926.823   0.032
    66  2005     7  912.198   0.032
    66  2005     8  994.772   0.035
    66  2005     9  909.014   0.029
    66  2005    10 1010.698   0.036
    66  2005    11  975.816   0.033
    66  2005    12  905.092   0.031
    66  2006     1  963.433   0.034
    66  2006     2  981.086   0.035
    66  2006     3  959.309   0.034
    66  2006     4  975.823   0.035
    66  2006     5  949.152   0.034
    66  2006     6  949.809   0.036
    66  2006     7  965.511   0.035
    66  2006     8  956.386   0.035
    66  2006     9 1011.109   0.035
    66  2006    10  951.759   0.033
    66  2006    11 1055.571   0.037
    66  2006    12 1020.234   0.035
    66  2007     1  986.760   0.034
    66  2007     2  939.217   0.034
    66  2007     3  956.638   0.033
    66  2007     4 1009.078   0.036
    66  2007     5 1001.409   0.035
    66  2007     6 1045.710   0.036
    66  2007     7  956.057   0.036
    66  2007     8 1034.711   0.037
    66  2007     9  960.327   0.035
    66  2007    10  951.241   0.036
    66  2007    11 1075.109   0.038
    66  2007    12  973.013   0.035
    66  2008     1  961.319   0.036
    66  2008     2  998.434   0.034
    66  2008     3  961.022   0.034
    66  2008     4 1095.805   0.039
    66  2008     5  949.447   0.034
    66  2008     6  966.899   0.035
    66  2008     7 1042.796   0.036
    66  2008     8  964.220   0.033
    66  2008     9  887.485   0.031
    66  2008    10  943.412   0.033
    66  2008    11  969.323   0.033
    66  2008    12  951.086   0.034
    66  2009     1  936.766   0.035
    66  2009     2  895.476   0.033
    66  2009     3  925.682   0.034
    66  2009     4  945.837   0.036
    66  2009     5 1041.129   0.038
    66  2009     6  978.054   0.037
    66  2009     7  974.100   0.038
    66  2009     8 1026.401   0.041
    66  2009     9  954.252   0.039
    66  2009    10 1039.350   0.041
    66  2009    11 1035.286   0.042
    66  2009    12 1102.504   0.045
    66  2010     1 1149.790   0.035
    66  2010     2 1101.010   0.036
    66  2010     3 1154.744   0.039
    66  2010     4 1167.822   0.038
    66  2010     5 1046.176   0.037
    66  2010     6 1164.670   0.038
    66  2010     7 1106.086   0.038
    66  2010     8 1169.490   0.038
    66  2010     9 1154.708   0.038
    66  2010    10 1166.020   0.038
    66  2010    11 1263.016   0.042
    66  2010    12 1052.009   0.035
    66  2011     1 1206.863   0.036
    66  2011     2 1113.269   0.032
    66  2011     3 1255.502   0.036
    66  2011     4 1197.933   0.035
    66  2011     5 1113.694   0.032
    66  2011     6 1093.143   0.030
    66  2011     7 1133.509   0.032
    66  2011     8 1200.825   0.032
    66  2011     9 1097.960   0.031
    66  2011    10 1108.568   0.030
    66  2011    11 1207.905   0.032
    66  2011    12 1155.350   0.031
    66  2012     1 1119.176   0.032
    66  2012     2 1099.098   0.033
    66  2012     3 1186.117   0.036
    66  2012     4 1092.443   0.033
    66  2012     5 1040.917   0.032
    66  2012     6 1175.052   0.034
    66  2012     7 1066.832   0.032
    66  2012     8 1054.265   0.031
    66  2012     9 1051.545   0.030
    66  2012    10 1107.918   0.031
    66  2012    11 1147.359   0.033
    66  2012    12  968.121   0.029
    66  2013     1 1148.782   0.037
    66  2013     2 1050.566   0.035
    66  2013     3  997.489   0.033
    66  2013     4 1094.446   0.036
    66  2013     5  994.288   0.034
    66  2013     6 1066.073   0.036
    66  2013     7  993.828   0.036
    66  2013     8 1156.683   0.041
    66  2013     9 1222.177   0.042
    66  2013    10 1169.307   0.042
    66  2013    11 1134.697   0.041
    66  2013    12 1113.306   0.042
    66  2014     1 1170.253   0.036
    66  2014     2 1199.645   0.036
    66  2014     3 1153.781   0.037
    66  2014     4 1181.518   0.036
    66  2014     5 1207.230   0.038
    66  2014     6 1178.934   0.037
    66  2014     7 1313.094   0.040
    66  2014     8 1227.272   0.039
    66  2014     9 1253.684   0.038
    66  2014    10 1184.843   0.037
    66  2014    11 1290.101   0.041
    66  2014    12 1335.859   0.042
    66  2015     1 1284.422   0.035
    66  2015     2 1174.753   0.032
    66  2015     3 1264.401   0.034
    66  2015     4 1386.625   0.037
    66  2015     5 1443.839   0.037
    66  2015     6 1339.192   0.034
    66  2015     7 1270.074   0.033
    66  2015     8 1216.629   0.032
    66  2015     9 1324.984   0.034
    66  2015    10 1283.456   0.034
    66  2015    11 1250.906   0.032
    66  2015    12 1298.533   0.033
    66  2016     1 1223.740   0.033
    66  2016     2 1306.426   0.035
    66  2016     3 1294.639   0.034
    66  2016     4 1360.123   0.036
    66  2016     5 1299.667   0.036
    66  2016     6 1383.520   0.038
    66  2016     7 1267.003   0.035
